timestamp,distance_cm
25.03.24 12.28.16,6.55
25.03.24 12.28.17,9.43
25.03.24 12.28.18,12.60
25.03.24 12.28.19,6.95
25.03.24 12.28.20,9.44
25.03.24 12.28.21,9.57
25.03.24 12.28.22,9.17
25.03.24 12.28.23,12.75
25.03.24 12.28.24,12.44
25.03.24 12.28.25,9.40
25.03.24 12.28.26,7.97
25.03.24 12.28.27,12.55
25.03.24 12.28.28,11.55
25.03.24 12.28.29,9.97
25.03.24 12.28.30,11.31
25.03.24 12.28.31,11.30
25.03.24 12.28.32,8.25
25.03.24 12.28.33,8.81
25.03.24 12.28.34,10.01
25.03.24 12.28.35,6.13
25.03.24 12.28.36,9.31
25.03.24 12.28.37,8.42
25.03.24 12.28.38,10.34
25.03.24 12.28.39,7.75
25.03.24 12.28.40,10.86
25.03.24 12.28.41,10.45
25.03.24 12.28.42,9.80
25.03.24 12.28.43,10.94
25.03.24 12.28.44,11.18
25.03.24 12.28.45,9.52
25.03.24 12.28.46,10.07
25.03.24 12.28.47,8.64
25.03.24 12.28.48,8.62
25.03.24 12.28.49,13.16
25.03.24 12.28.50,9.60
25.03.24 12.28.51,9.98
25.03.24 12.28.52,9.85
25.03.24 12.28.53,10.74
25.03.24 12.28.54,8.91
25.03.24 12.28.55,9.10
25.03.24 12.28.56,11.87
25.03.24 12.28.57,7.03
25.03.24 12.28.58,10.37
25.03.24 12.28.59,8.36
25.03.24 12.29.00,5.98
25.03.24 12.29.01,9.84
25.03.24 12.29.02,7.69
25.03.24 12.29.03,7.33
25.03.24 12.29.04,15.19
25.03.24 12.29.05,11.08
25.03.24 12.29.06,11.13
25.03.24 12.29.07,9.89
25.03.24 12.29.08,7.61
25.03.24 12.29.09,9.67
25.03.24 12.29.10,
25.03.24 12.29.11,6.15
25.03.24 12.29.12,13.58
25.03.24 12.29.13,9.82
25.03.24 12.29.14,8.33
25.03.24 12.29.15,10.25
25.03.24 12.29.16,7.24
25.03.24 12.29.17,8.12
25.03.24 12.29.18,13.07
25.03.24 12.29.19,8.96
25.03.24 12.29.20,9.96
25.03.24 12.29.21,10.21
25.03.24 12.29.22,9.65
25.03.24 12.29.23,8.92
25.03.24 12.29.24,14.54
25.03.24 12.29.25,8.52
25.03.24 12.29.26,8.21
25.03.24 12.29.27,10.98
25.03.24 12.29.28,7.43
25.03.24 12.29.29,12.04
25.03.24 12.29.30,9.60
25.03.24 12.29.31,10.26
25.03.24 12.29.32,10.59
25.03.24 12.29.33,9.32
25.03.24 12.29.34,11.83
25.03.24 12.29.35,11.30
25.03.24 12.29.36,11.03
25.03.24 12.29.37,6.97
25.03.24 12.29.38,9.30
25.03.24 12.29.39,9.78
25.03.24 12.29.40,13.48
25.03.24 12.29.41,7.17
25.03.24 12.29.42,8.72
25.03.24 12.29.43,12.16
25.03.24 12.29.44,8.12
25.03.24 12.29.45,8.68
25.03.24 12.29.46,13.35
25.03.24 12.29.47,10.73
25.03.24 12.29.48,11.72
25.03.24 12.29.49,11.45
25.03.24 12.29.50,10.23
25.03.24 12.29.51,10.18
25.03.24 12.29.52,11.77
25.03.24 12.29.53,8.31
25.03.24 12.29.54,13.47
25.03.24 12.29.55,8.93
25.03.24 12.29.56,12.05
25.03.24 12.29.57,11.01
25.03.24 12.29.58,8.91
25.03.24 12.29.59,10.97
25.03.24 12.30.00,10.25
25.03.24 12.30.01,6.47
25.03.24 12.30.02,9.83
25.03.24 12.30.03,7.50
25.03.24 12.30.04,11.01
25.03.24 12.30.05,9.72
25.03.24 12.30.06,11.75
25.03.24 12.30.07,8.61
25.03.24 12.30.08,7.41
25.03.24 12.30.09,7.85
25.03.24 12.30.10,14.04
25.03.24 12.30.11,16.06
25.03.24 12.30.12,14.00
24/03/25 12:30:13,6.92
25.03.24 12.30.14,7.25
25.03.24 12.30.15,7.87
25.03.24 12.30.16,11.55
25.03.24 12.30.17,14.22
25.03.24 12.30.18,11.81
25.03.24 12.30.19,10.38
25.03.24 12.30.20,8.15
25.03.24 12.30.21,"9,43"
25.03.24 12.30.22,10.18
25.03.24 12.30.23,11.77
25.03.24 12.30.24,9.00
25.03.24 12.30.25,10.80
25.03.24 12.30.26,10.55
25.03.24 12.30.27,10.20
25.03.24 12.30.28,9.21
25.03.24 12.30.29,10.24
25.03.24 12.30.30,9.81
25.03.24 12.30.31,8.44
25.03.24 12.30.32,11.77
25.03.24 12.30.33,13.15
25.03.24 12.30.34,10.34
25.03.24 12.30.35,9.91
25.03.24 12.30.36,11.52
25.03.24 12.30.37,10.37
25.03.24 12.30.38,12.28
25.03.24 12.30.39,10.21
25.03.24 12.30.40,11.17
25.03.24 12.30.41,13.47
25.03.24 12.30.42,12.54
25.03.24 12.30.43,9.69
25.03.24 12.30.44,12.16
25.03.24 12.30.45,7.86
25.03.24 12.30.46,9.60
25.03.24 12.30.47,11.67
25.03.24 12.30.48,13.06
25.03.24 12.30.49,8.50
25.03.24 12.30.50,9.95
25.03.24 12.30.51,10.01
25.03.24 12.30.52,9.82
25.03.24 12.30.53,7.57
25.03.24 12.30.54,11.00
25.03.24 12.30.55,7.45
25.03.24 12.30.56,12.28
25.03.24 12.30.57,12.70
25.03.24 12.30.58,8.72
25.03.24 12.30.59,7.46
25.03.24 12.31.00,9.94
25.03.24 12.31.01,8.96
25.03.24 12.31.02,9.58
25.03.24 12.31.03,10.18
25.03.24 12.31.04,8.14
25.03.24 12.31.05,13.32
25.03.24 12.31.06,8.72
25.03.24 12.31.07,11.87
25.03.24 12.31.08,8.22
25.03.24 12.31.09,10.12
25.03.24 12.31.10,10.90
25.03.24 12.31.11,10.27
25.03.24 12.31.12,9.49
25.03.24 12.31.13,9.01
25.03.24 12.31.14,9.19
25.03.24 12.31.15,8.65
25.03.24 12.31.16,10.67
25.03.24 12.31.17,13.66
25.03.24 12.31.18,10.72
25.03.24 12.31.19,11.19
25.03.24 12.31.20,12.16
25.03.24 12.31.21,9.10
25.03.24 12.31.22,6.39
25.03.24 12.31.23,10.01
25.03.24 12.31.24,11.71
25.03.24 12.31.25,14.02
25.03.24 12.31.26,8.04
25.03.24 12.31.27,12.20
25.03.24 12.31.28,10.52
25.03.24 12.31.29,9.22
25.03.24 12.31.30,7.91
25.03.24 12.31.31,8.83
25.03.24 12.31.32,11.15
25.03.24 12.31.33,12.45
25.03.24 12.31.34,4.55
25.03.24 12.31.35,11.02
25.03.24 12.31.36,8.85
25.03.24 12.31.37,9.04
25.03.24 12.31.38,10.83
25.03.24 12.31.39,13.84
25.03.24 12.31.40,8.56
25.03.24 12.31.41,9.81
25.03.24 12.31.42,6.85
25.03.24 12.31.43,10.88
25.03.24 12.31.44,8.62
25.03.24 12.31.45,13.15
25.03.24 12.31.46,10.72
25.03.24 12.31.47,9.43
25.03.24 12.31.48,9.45
25.03.24 12.31.49,10.73
25.03.24 12.31.50,11.38
25.03.24 12.31.51,7.66
25.03.24 12.31.52,9.70
25.03.24 12.31.53,9.99
25.03.24 12.31.54,10.42
25.03.24 12.31.55,12.61
25.03.24 12.31.56,7.15
25.03.24 12.31.57,11.91
25.03.24 12.31.58,10.73
25.03.24 12.31.59,9.00
25.03.24 12.32.00,11.61
25.03.24 12.32.01,9.23
25.03.24 12.32.02,6.38
25.03.24 12.32.03,3.13
25.03.24 12.32.04,7.57
25.03.24 12.32.05,8.91
25.03.24 12.32.06,10.34
25.03.24 12.32.07,11.19
25.03.24 12.32.08,9.48
25.03.24 12.32.09,7.18
25.03.24 12.32.10,9.24
25.03.24 12.32.11,9.56
25.03.24 12.32.12,13.48
25.03.24 12.32.13,11.11
25.03.24 12.32.14,6.69
25.03.24 12.32.15,9.37
25.03.24 12.32.16,11.39
25.03.24 12.32.17,10.04
25.03.24 12.32.18,6.75
25.03.24 12.32.19,11.64
25.03.24 12.32.20,10.73
25.03.24 12.32.21,9.69
25.03.24 12.32.22,8.39
25.03.24 12.32.23,12.03
25.03.24 12.32.24,6.37
25.03.24 12.32.25,6.89
25.03.24 12.32.26,8.53
25.03.24 12.32.27,10.60
25.03.24 12.32.28,7.27
25.03.24 12.32.29,8.91
25.03.24 12.32.30,9.32
25.03.24 12.32.31,10.69
25.03.24 12.32.32,9.45
25.03.24 12.32.33,9.45
25.03.24 12.32.34,8.59
25.03.24 12.32.35,12.18
25.03.24 12.32.36,11.32
25.03.24 12.32.37,11.25
25.03.24 12.32.38,8.44
25.03.24 12.32.39,8.97
25.03.24 12.32.40,10.95
25.03.24 12.32.41,8.82
25.03.24 12.32.42,8.15
25.03.24 12.32.43,10.58
25.03.24 12.32.44,7.38
25.03.24 12.32.45,9.58
25.03.24 12.32.46,11.78
25.03.24 12.32.47,10.29
25.03.24 12.32.48,7.91
25.03.24 12.32.49,10.95
25.03.24 12.32.50,8.80
25.03.24 12.32.51,11.69
25.03.24 12.32.52,11.02
25.03.24 12.32.53,9.31
24/03/25 12:32:54,8.50
25.03.24 12.32.55,8.30
25.03.24 12.32.56,15.18
25.03.24 12.32.57,5.42
25.03.24 12.32.58,6.48
25.03.24 12.32.59,12.20
25.03.24 12.33.00,11.77
25.03.24 12.33.01,10.72
25.03.24 12.33.02,6.02
25.03.24 12.33.03,11.08
25.03.24 12.33.04,8.04
25.03.24 12.33.05,9.80
25.03.24 12.33.06,10.81
25.03.24 12.33.07,11.01
25.03.24 12.33.08,8.70
25.03.24 12.33.09,12.57
25.03.24 12.33.10,11.63
25.03.24 12.33.11,8.08
25.03.24 12.33.12,9.04
25.03.24 12.33.13,8.48
25.03.24 12.33.14,9.87
25.03.24 12.33.15,11.26
25.03.24 12.33.16,6.30
25.03.24 12.33.17,6.03
25.03.24 12.33.18,8.34
25.03.24 12.33.19,12.71
25.03.24 12.33.20,10.48
25.03.24 12.33.21,13.15
25.03.24 12.33.22,9.69
25.03.24 12.33.23,8.32
25.03.24 12.33.24,6.65
25.03.24 12.33.25,8.34
25.03.24 12.33.26,8.76
2025-03-24 12:33:27,5.15
25.03.24 12.33.28,8.32
25.03.24 12.33.29,8.30
25.03.24 12.33.30,10.04
25.03.24 12.33.31,9.92
25.03.24 12.33.32,10.64
25.03.24 12.33.33,6.75
25.03.24 12.33.34,7.73
25.03.24 12.33.35,11.85
25.03.24 12.33.36,9.48
25.03.24 12.33.37,11.69
25.03.24 12.33.38,9.72
25.03.24 12.33.39,10.37
25.03.24 12.33.40,11.06
25.03.24 12.33.41,8.89
25.03.24 12.33.42,8.67
25.03.24 12.33.43,8.64
25.03.24 12.33.44,9.84
25.03.24 12.33.45,11.15
25.03.24 12.33.46,9.19
25.03.24 12.33.47,12.31
25.03.24 12.33.48,13.50
25.03.24 12.33.49,8.24
25.03.24 12.33.50,12.38
25.03.24 12.33.51,9.96
25.03.24 12.33.52,10.76
25.03.24 12.33.53,9.73
25.03.24 12.33.54,12.44
25.03.24 12.33.55,10.69
25.03.24 12.33.56,9.30
25.03.24 12.33.57,9.17
25.03.24 12.33.58,7.60
25.03.24 12.33.59,8.86
25.03.24 12.34.00,12.44
25.03.24 12.34.01,12.17
25.03.24 12.34.02,8.72
25.03.24 12.34.03,7.80
25.03.24 12.34.04,11.90
25.03.24 12.34.05,10.86
25.03.24 12.34.06,6.05
25.03.24 12.34.07,15.76
25.03.24 12.34.08,10.02
25.03.24 12.34.09,13.40
25.03.24 12.34.10,10.35
25.03.24 12.34.11,7.92
25.03.24 12.34.12,10.39
25.03.24 12.34.13,7.06
25.03.24 12.34.14,9.75
25.03.24 12.34.15,7.82
25.03.24 12.34.16,9.59
25.03.24 12.34.17,10.50
25.03.24 12.34.18,10.59
25.03.24 12.34.19,7.08
25.03.24 12.34.20,8.71
25.03.24 12.34.21,6.05
25.03.24 12.34.22,11.24
25.03.24 12.34.23,10.41
24/03/25 12:34:24,7.65
25.03.24 12.34.25,12.81
25.03.24 12.34.26,10.93
25.03.24 12.34.27,9.79
25.03.24 12.34.28,9.05
25.03.24 12.34.29,8.72
25.03.24 12.34.30,8.42
25.03.24 12.34.31,12.35
25.03.24 12.34.33,7.90
25.03.24 12.34.34,12.59
25.03.24 12.34.35,9.82
25.03.24 12.34.36,8.16
25.03.24 12.34.37,13.95
25.03.24 12.34.38,7.81
25.03.24 12.34.39,8.35
25.03.24 12.34.40,10.00
25.03.24 12.34.41,10.64
25.03.24 12.34.42,8.49
25.03.24 12.34.43,5.58
24/03/25 12:34:44,10.06
25.03.24 12.34.45,7.91
25.03.24 12.34.46,9.28
25.03.24 12.34.47,8.38
25.03.24 12.34.48,7.83
25.03.24 12.34.49,9.47
25.03.24 12.34.50,8.74
25.03.24 12.34.51,8.32
25.03.24 12.34.52,11.93
25.03.24 12.34.53,8.01
25.03.24 12.34.54,9.50
25.03.24 12.34.55,9.93
25.03.24 12.34.56,6.62
25.03.24 12.34.57,7.76
25.03.24 12.34.58,9.92
25.03.24 12.34.59,9.85
25.03.24 12.35.00,8.42
25.03.24 12.35.01,9.95
25.03.24 12.35.02,10.54
25.03.24 12.35.03,11.17
25.03.24 12.35.04,11.33
25.03.24 12.35.05,12.42
25.03.24 12.35.06,10.22
25.03.24 12.35.07,7.22
25.03.24 12.35.08,9.41
25.03.24 12.35.09,7.46
25.03.24 12.35.10,11.69
25.03.24 12.35.11,12.75
25.03.24 12.35.12,9.99
25.03.24 12.35.13,12.32
25.03.24 12.35.14,12.19
25.03.24 12.35.15,10.61
25.03.24 12.35.16,11.05
25.03.24 12.35.17,11.90
25.03.24 12.35.18,7.21
25.03.24 12.35.19,10.50
25.03.24 12.35.20,11.11
25.03.24 12.35.21,7.13
25.03.24 12.35.22,13.82
25.03.24 12.35.23,12.19
25.03.24 12.35.24,12.20
25.03.24 12.35.25,10.82
25.03.24 12.35.26,8.10
25.03.24 12.35.27,7.46
25.03.24 12.35.28,9.80
25.03.24 12.35.29,11.39
25.03.24 12.35.30,11.08
25.03.24 12.35.31,13.42
25.03.24 12.35.32,9.38
25.03.24 12.35.33,9.28
25.03.24 12.35.34,10.02
25.03.24 12.35.35,7.69
25.03.24 12.35.36,13.00
25.03.24 12.35.37,9.50
25.03.24 12.35.38,10.51
25.03.24 12.35.39,11.63
25.03.24 12.35.40,8.49
25.03.24 12.35.41,10.55
25.03.24 12.35.42,9.98
25.03.24 12.35.43,11.95
25.03.24 12.35.44,10.02
25.03.24 12.35.45,4.29
25.03.24 12.35.46,8.13
25.03.24 12.35.47,7.00
25.03.24 12.35.48,13.85
25.03.24 12.35.49,12.83
2025-03-24 12:35:50,5.70
25.03.24 12.35.51,7.98
25.03.24 12.35.52,7.23
25.03.24 12.35.53,10.43
25.03.24 12.35.54,8.09
25.03.24 12.35.55,9.47
25.03.24 12.35.56,7.25
25.03.24 12.35.57,10.86
25.03.24 12.35.58,6.64
25.03.24 12.35.59,15.01
25.03.24 12.36.00,13.01
25.03.24 12.36.01,14.96
25.03.24 12.36.02,11.21
25.03.24 12.36.03,13.11
25.03.24 12.36.04,11.79
25.03.24 12.36.05,7.99
25.03.24 12.36.06,9.26
25.03.24 12.36.07,10.85
25.03.24 12.36.08,12.30
25.03.24 12.36.09,9.99
25.03.24 12.36.10,11.11
25.03.24 12.36.11,9.33
25.03.24 12.36.12,9.18
25.03.24 12.36.13,7.06
25.03.24 12.36.14,10.89
25.03.24 12.36.15,9.02
25.03.24 12.36.16,7.43
25.03.24 12.36.17,8.81
25.03.24 12.36.19,11.34
25.03.24 12.36.20,9.63
25.03.24 12.36.21,12.14
25.03.24 12.36.22,12.98
25.03.24 12.36.23,9.43
25.03.24 12.36.24,11.95
25.03.24 12.36.25,8.67
25.03.24 12.36.26,7.40
25.03.24 12.36.27,8.11
25.03.24 12.36.28,8.27
25.03.24 12.36.29,9.12
25.03.24 12.36.30,13.96
25.03.24 12.36.31,8.95
25.03.24 12.36.32,9.25
25.03.24 12.36.33,10.31
25.03.24 12.36.34,7.36
25.03.24 12.36.35,10.29
25.03.24 12.36.36,11.31
25.03.24 12.36.37,12.97
25.03.24 12.36.38,12.63
25.03.24 12.36.39,10.73
25.03.24 12.36.40,9.55
25.03.24 12.36.41,9.67
25.03.24 12.36.42,10.82
25.03.24 12.36.43,9.91
25.03.24 12.36.44,9.82
25.03.24 12.36.46,11.34
25.03.24 12.36.47,10.60
25.03.24 12.36.48,8.49
25.03.24 12.36.49,12.98
25.03.24 12.36.50,10.42
25.03.24 12.36.51,7.15
25.03.24 12.36.52,11.89
25.03.24 12.36.53,"8,65"
25.03.24 12.36.54,9.18
25.03.24 12.36.55,9.63
25.03.24 12.36.56,11.73
25.03.24 12.36.57,9.88
25.03.24 12.36.58,11.24
25.03.24 12.36.59,6.85
25.03.24 12.37.00,7.79
25.03.24 12.37.01,10.06
25.03.24 12.37.02,8.55
25.03.24 12.37.03,9.59
25.03.24 12.37.04,11.49
25.03.24 12.37.05,8.39
25.03.24 12.37.06,8.53
25.03.24 12.37.07,10.22
25.03.24 12.37.08,5.75
25.03.24 12.37.09,12.02
25.03.24 12.37.10,10.26
25.03.24 12.37.11,10.19
25.03.24 12.37.12,8.92
25.03.24 12.37.13,11.38
25.03.24 12.37.14,9.68
25.03.24 12.37.15,12.45
25.03.24 12.37.16,6.58
25.03.24 12.37.17,10.13
25.03.24 12.37.18,10.08
25.03.24 12.37.19,10.62
25.03.24 12.37.20,12.81
25.03.24 12.37.21,7.27
25.03.24 12.37.22,7.21
2025-03-24 12:37:23,9.29
25.03.24 12.37.24,6.21
25.03.24 12.37.25,14.61
25.03.24 12.37.26,11.87
25.03.24 12.37.27,11.03
25.03.24 12.37.28,11.57
25.03.24 12.37.29,12.54
25.03.24 12.37.30,8.77
25.03.24 12.37.31,9.28
25.03.24 12.37.32,10.68
25.03.24 12.37.33,8.99
25.03.24 12.37.34,8.14
25.03.24 12.37.35,8.94
25.03.24 12.37.36,10.76
25.03.24 12.37.37,11.82
25.03.24 12.37.38,7.46
25.03.24 12.37.39,9.62
25.03.24 12.37.40,9.89
25.03.24 12.37.41,7.22
25.03.24 12.37.42,10.90
25.03.24 12.37.43,9.79
25.03.24 12.37.44,8.12
25.03.24 12.37.45,9.04
25.03.24 12.37.46,11.07
25.03.24 12.37.47,11.96
25.03.24 12.37.48,10.68
25.03.24 12.37.49,13.81
25.03.24 12.37.50,12.23
25.03.24 12.37.51,11.10
24/03/25 12:37:52,8.59
25.03.24 12.37.53,12.26
25.03.24 12.37.54,8.46
25.03.24 12.37.56,5.11
25.03.24 12.37.57,9.01
25.03.24 12.37.58,7.20
25.03.24 12.37.59,9.43
25.03.24 12.38.00,6.92
25.03.24 12.38.01,10.06
25.03.24 12.38.02,10.93
25.03.24 12.38.03,
25.03.24 12.38.04,9.36
25.03.24 12.38.05,10.44
25.03.24 12.38.06,9.91
25.03.24 12.38.07,12.70
25.03.24 12.38.08,8.63
25.03.24 12.38.09,11.07
25.03.24 12.38.10,10.52
25.03.24 12.38.11,6.82
25.03.24 12.38.12,10.17
25.03.24 12.38.13,9.83
25.03.24 12.38.14,9.02
25.03.24 12.38.15,13.55
25.03.24 12.38.16,12.57
25.03.24 12.38.17,8.47
25.03.24 12.38.18,11.27
25.03.24 12.38.19,11.49
25.03.24 12.38.20,10.29
25.03.24 12.38.21,7.80
25.03.24 12.38.22,8.10
25.03.24 12.38.23,11.06
25.03.24 12.38.24,11.01
25.03.24 12.38.25,9.43
25.03.24 12.38.26,12.63
25.03.24 12.38.27,12.99
25.03.24 12.38.28,12.96
25.03.24 12.38.29,12.97
25.03.24 12.38.30,9.97
25.03.24 12.38.31,7.33
25.03.24 12.38.32,9.36
25.03.24 12.38.33,9.77
25.03.24 12.38.34,8.74
25.03.24 12.38.35,9.24
25.03.24 12.38.36,7.69
25.03.24 12.38.37,11.43
25.03.24 12.38.38,13.26
25.03.24 12.38.39,14.76
25.03.24 12.38.40,10.50
25.03.24 12.38.42,9.93
25.03.24 12.38.43,12.72
25.03.24 12.38.44,12.69
25.03.24 12.38.45,9.52
25.03.24 12.38.46,12.41
25.03.24 12.38.47,10.32
25.03.24 12.38.48,8.53
25.03.24 12.38.49,"9,69"
25.03.24 12.38.50,13.41
25.03.24 12.38.51,11.44
25.03.24 12.38.52,8.99
25.03.24 12.38.53,11.87
25.03.24 12.38.54,11.43
25.03.24 12.38.55,9.38
25.03.24 12.38.56,8.51
25.03.24 12.38.57,7.78
25.03.24 12.38.58,6.71
25.03.24 12.38.59,8.69
25.03.24 12.39.00,9.64
25.03.24 12.39.01,12.52
25.03.24 12.39.02,11.65
25.03.24 12.39.03,10.39
25.03.24 12.39.04,6.25
25.03.24 12.39.05,10.59
25.03.24 12.39.06,6.71
25.03.24 12.39.07,11.75
25.03.24 12.39.08,11.80
25.03.24 12.39.10,11.63
25.03.24 12.39.11,12.03
25.03.24 12.39.12,10.22
25.03.24 12.39.13,9.71
25.03.24 12.39.14,7.34
25.03.24 12.39.15,9.29
25.03.24 12.39.16,8.01
25.03.24 12.39.17,7.99
25.03.24 12.39.18,8.53
25.03.24 12.39.19,6.08
25.03.24 12.39.20,11.96
25.03.24 12.39.21,10.44
25.03.24 12.39.22,12.32
25.03.24 12.39.23,11.60
25.03.24 12.39.24,11.00
25.03.24 12.39.25,11.59
25.03.24 12.39.26,10.30
25.03.24 12.39.27,12.61
25.03.24 12.39.28,8.98
25.03.24 12.39.29,9.96
25.03.24 12.39.30,9.44
25.03.24 12.39.31,14.03
25.03.24 12.39.32,8.74
25.03.24 12.39.33,12.58
25.03.24 12.39.34,7.27
25.03.24 12.39.35,10.20
25.03.24 12.39.36,9.64
25.03.24 12.39.37,7.96
25.03.24 12.39.38,8.67
25.03.24 12.39.39,11.01
25.03.24 12.39.40,9.33
25.03.24 12.39.41,8.07
25.03.24 12.39.42,11.80
25.03.24 12.39.43,9.96
25.03.24 12.39.44,10.66
25.03.24 12.39.45,12.19
25.03.24 12.39.46,13.09
25.03.24 12.39.47,5.43
25.03.24 12.39.48,9.79
25.03.24 12.39.49,6.65
25.03.24 12.39.50,
25.03.24 12.39.51,10.30
25.03.24 12.39.52,11.95
25.03.24 12.39.53,8.75
25.03.24 12.39.54,9.29
25.03.24 12.39.55,12.20
25.03.24 12.39.56,11.03
25.03.24 12.39.57,13.36
24/03/25 12:39:58,8.33
25.03.24 12.39.59,9.56
25.03.24 12.40.00,11.03
25.03.24 12.40.01,11.33
25.03.24 12.40.02,10.84
25.03.24 12.40.03,7.35
25.03.24 12.40.04,8.11
25.03.24 12.40.05,10.68
25.03.24 12.40.06,6.91
25.03.24 12.40.07,8.23
25.03.24 12.40.08,10.07
25.03.24 12.40.09,8.45
25.03.24 12.40.10,10.46
25.03.24 12.40.11,9.82
25.03.24 12.40.12,8.42
25.03.24 12.40.13,8.47
25.03.24 12.40.14,12.56
25.03.24 12.40.15,10.77
25.03.24 12.40.16,10.49
25.03.24 12.40.17,10.11
25.03.24 12.40.18,8.19
25.03.24 12.40.19,8.87
25.03.24 12.40.20,5.20
25.03.24 12.40.21,8.73
25.03.24 12.40.22,8.76
25.03.24 12.40.23,11.10
25.03.24 12.40.24,8.79
25.03.24 12.40.25,11.57
25.03.24 12.40.26,9.48
25.03.24 12.40.27,10.30
25.03.24 19.47.26,11.40
25.03.24 19.47.27,12.41
25.03.24 19.47.28,8.03
25.03.24 19.47.29,13.52
25.03.24 19.47.30,8.29
25.03.24 19.47.31,9.63
25.03.24 19.47.32,8.94
25.03.24 19.47.33,13.02
25.03.24 19.47.34,7.88
25.03.24 19.47.35,11.44
25.03.24 19.47.36,5.58
25.03.24 19.47.37,
25.03.24 19.47.38,9.62
25.03.24 19.47.39,9.25
25.03.24 19.47.40,8.62
25.03.24 19.47.41,9.87
25.03.24 19.47.42,9.29
25.03.24 19.47.43,
25.03.24 19.47.44,8.43
25.03.24 19.47.45,11.60
25.03.24 19.47.46,9.19
25.03.24 19.47.47,8.42
25.03.24 19.47.48,10.09
25.03.24 19.47.49,10.98
25.03.24 19.47.50,11.30
25.03.24 19.47.51,10.68
25.03.24 19.47.52,12.42
25.03.24 19.47.53,10.10
25.03.24 19.47.54,9.53
25.03.24 19.47.55,11.75
25.03.24 19.47.56,8.58
25.03.24 19.47.57,9.19
24/03/25 19:47:58,6.81
25.03.24 19.47.59,13.63
25.03.24 19.48.00,14.17
25.03.24 19.48.01,9.65
25.03.24 19.48.02,11.53
25.03.24 19.48.03,11.40
25.03.24 19.48.04,10.38
25.03.24 19.48.05,12.43
25.03.24 19.48.06,7.47
25.03.24 19.48.07,9.63
25.03.24 19.48.08,5.83
25.03.24 19.48.09,7.98
25.03.24 19.48.10,6.75
25.03.24 19.48.11,6.32
25.03.24 19.48.12,9.01
25.03.24 19.48.13,10.73
25.03.24 19.48.14,8.67
25.03.24 19.48.15,8.91
25.03.24 19.48.16,8.53
25.03.24 19.48.17,10.28
25.03.24 19.48.18,8.79
25.03.24 19.48.19,7.99
25.03.24 19.48.20,11.86
25.03.24 19.48.21,8.26
25.03.24 19.48.22,7.46
25.03.24 19.48.23,"11,48"
25.03.24 19.48.24,6.63
25.03.24 19.48.25,12.46
25.03.24 19.48.26,7.95
25.03.24 19.48.27,10.16
25.03.24 19.48.28,8.01
25.03.24 19.48.29,10.03
25.03.24 19.48.30,8.96
25.03.24 19.48.31,8.03
25.03.24 19.48.32,6.79
25.03.24 19.48.33,8.92
25.03.24 19.48.34,10.95
25.03.24 19.48.35,11.35
25.03.24 19.48.36,8.56
25.03.24 19.48.37,8.57
25.03.24 19.48.38,9.65
25.03.24 19.48.39,10.00
25.03.24 19.48.40,9.99
25.03.24 19.48.41,9.13
25.03.24 19.48.42,9.27
25.03.24 19.48.43,9.43
25.03.24 19.48.44,5.17
25.03.24 19.48.45,9.19
25.03.24 19.48.46,11.56
25.03.24 19.48.47,12.79
25.03.24 19.48.48,12.35
25.03.24 19.48.49,10.18
25.03.24 19.48.50,7.62
25.03.24 19.48.51,8.90
25.03.24 19.48.52,8.48
25.03.24 19.48.53,7.18
25.03.24 19.48.54,8.12
25.03.24 19.48.55,8.54
25.03.24 19.48.56,7.21
25.03.24 19.48.57,11.87
25.03.24 19.48.58,11.22
25.03.24 19.48.59,9.90
25.03.24 19.49.00,10.76
25.03.24 19.49.01,10.61
25.03.24 19.49.02,8.53
25.03.24 19.49.03,13.60
25.03.24 19.49.04,8.46
25.03.24 19.49.05,6.66
25.03.24 19.49.06,10.32
25.03.24 19.49.07,11.13
25.03.24 19.49.08,9.40
25.03.24 19.49.09,12.49
25.03.24 19.49.10,10.36
25.03.24 19.49.11,8.36
25.03.24 19.49.12,8.81
25.03.24 19.49.13,
25.03.24 19.49.14,10.16
25.03.24 19.49.15,12.43
25.03.24 19.49.16,11.67
25.03.24 19.49.17,6.86
25.03.24 19.49.18,9.66
25.03.24 19.49.19,7.51
25.03.24 19.49.20,12.92
25.03.24 19.49.21,8.05
25.03.24 19.49.22,10.40
25.03.24 19.49.23,8.60
25.03.24 19.49.24,6.04
25.03.24 19.49.25,7.49
25.03.24 19.49.26,9.50
25.03.24 19.49.27,11.14
25.03.24 19.49.28,11.06
25.03.24 19.49.29,7.34
25.03.24 19.49.30,10.63
25.03.24 19.49.31,11.90
25.03.24 19.49.32,11.03
25.03.24 19.49.33,9.28
25.03.24 19.49.34,10.10
25.03.24 19.49.35,10.30
25.03.24 19.49.36,12.79
25.03.24 19.49.37,13.40
25.03.24 19.49.38,11.29
25.03.24 19.49.39,10.11
25.03.24 19.49.40,9.94
25.03.24 19.49.41,10.15
25.03.24 19.49.42,10.41
25.03.24 19.49.43,8.97
25.03.24 19.49.44,13.94
25.03.24 19.49.45,8.42
25.03.24 19.49.46,12.59
25.03.24 19.49.47,5.60
25.03.24 19.49.48,9.45
25.03.24 19.49.49,9.32
25.03.24 19.49.50,10.46
25.03.24 19.49.51,9.27
25.03.24 19.49.52,12.77
25.03.24 19.49.53,9.52
